PGSC0003DMP400024120 PGSC0003DMT400035471 Protein,RecName: Full=Protein transport protein SEC24 A; Short=AtSec24A; AltName: Full=Protein G92/ENDOPLASMIC RETICULUM MORPHOLOGY 2 [Arabidopsis thaliana],Q9SFU0,Cytoplasmic vesicle  COPII-coated vesicle membrane, Essential protein (PubMed:19933202). Component of the coat protein complex II (COPII)  that covers ER-derived vesicles involved in transport from the endoplasmic reticulum to the Golgi apparatus (PubMed:19933202  PubMed:24587212). COPII is composed of at least five proteins: the SEC23/24 complex  the SEC13/31 complex  and the protein SAR1 (By similarity). Acts in the cytoplasm to promote the transport of secretory  plasma membrane  and vacuolar proteins from the endoplasmic reticulum to the Golgi complex (PubMed:19933202). Involved in maintaining the dynamic identity of organelles of the early secretory pathway (PubMed:19933202). Regulates cell size patterning  and prevents CDKA;1-  DEK1- and ACR4-dependent endoreduplication and giant cells formation in sepals (PubMed:25315606). Required for male gametophytes (pollen grains) development and transmission (PubMed:21705385), ER-Golgi transport,0,0,59978,,,
PGSC0003DMP400009332 PGSC0003DMT400013465 Protein,RecName: Full=Exocyst complex component SEC10a; Short=AtSec10a; AltName: Full=Exocyst complex component 5 [Arabidopsis thaliana],X5JA13,Cytoplasm  cytosol, Component of the exocyst complex involved in the docking of exocytic vesicles with fusion sites on the plasma membrane during regulated or polarized secretion. Involved in polarized cell growth and organ morphogenesis. During cytokinesis  involved in cell plate initiation  cell plate maturation and formation of new primary cell wall, Exocytosis,136020,0,0,,,
PGSC0003DMP400056118 PGSC0003DMT400083856 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,6277400,8433200,22636000
PGSC0003DMP400006531 PGSC0003DMT400009397 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,6089100,7290500,15438000
PGSC0003DMP400014820 PGSC0003DMT400021751 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,2696300,2564700,8345500
PGSC0003DMP400051069 PGSC0003DMT400075408 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,6637800,6545000,5620500
PGSC0003DMP400051480 PGSC0003DMT400076024 Protein start_err,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,826050,1591800,3495700
PGSC0003DMP400051745 PGSC0003DMT400076390 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,38438000,30119000,3301400
PGSC0003DMP400027688 PGSC0003DMT400040823 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,796250,1959300,2856000
PGSC0003DMP400047733 PGSC0003DMT400070599 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,1350300,3912100,1636500
PGSC0003DMP400030537 PGSC0003DMT400045083 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,0,0,1560100
PGSC0003DMP400031773 PGSC0003DMT400046956 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,1298200,1398200,1304600
PGSC0003DMP400023450 PGSC0003DMT400034493 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,0,0,498960
PGSC0003DMP400005551 PGSC0003DMT400007985 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,464290,504980,195570
PGSC0003DMP400000413 PGSC0003DMT400000548 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,11198000,14300000,0
PGSC0003DMP400005231 PGSC0003DMT400007519 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,3894500,4316800,0
PGSC0003DMP400005719 PGSC0003DMT400008206 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,331100,3031800,0
PGSC0003DMP400013971 PGSC0003DMT400020512 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,2708100,2638300,0
PGSC0003DMP400008606 PGSC0003DMT400012380 Protein,NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400, Failed to retrieve data for accession NotFound, HTTP status code: 400,3429700,1688200,0
PGSC0003DMP400036451 PGSC0003DMT400054145 Protein,RecName: Full=Linoleate 9S-lipoxygenase 2; AltName: Full=Lipoxygenase 1-2 [Solanum tuberosum],O24379,Cytoplasm, Plant lipoxygenases may be involved in a number of diverse aspects of plant physiology including growth and development  pest resistance  and senescence or responses to wounding. Catalyzes the hydroperoxidation of lipids containing a cis cis-1 4-pentadiene structure. Linoleic acid is the preferred substrate  but is also active with linolenic and arachidonic acids, Fatty acid biosynthesis,769950000,925400000,992830000,,,
PGSC0003DMP400020262 PGSC0003DMT400029759 Protein,RecName: Full=Enoyl-[acyl-carrier-protein] reductase [NADH]; chloroplastic; Short=ENR; AltName: Full=NADH-dependent enoyl-ACP reductase 1; AltName: Full=Protein MOSAIC DEATH 1; Flags: Precursor [Arabidopsis thaliana],Q9SLA8,Plastid  chloroplast, Catalyzes the NAD-dependent reduction of a carbon-carbon double bond in an enoyl moiety that is covalently linked to an acyl carrier protein (ACP). Catalyzes the last reduction step in the de novo synthesis cycle of fatty acids. Involved in the elongation cycle of fatty acids which are used in lipid metabolism. Required for normal plant growth, Fatty acid biosynthesis,4941700,11934000,5068600,,,
PGSC0003DMP400046835 PGSC0003DMT400069374 Protein,RecName: Full=3-oxoacyl-[acyl-carrier-protein] reductase 1; chloroplastic; AltName: Full=3-ketoacyl-acyl carrier protein reductase 1; AltName: Full=Beta-keto acyl-carrier protein reductase 1; Flags: Precursor [Brassica napus],Q93X62,Plastid  chloroplast, Function information not found., Fatty acid biosynthesis,2627800,2829900,3550900,,,
PGSC0003DMP400019188 PGSC0003DMT400028158 Protein,RecName: Full=Probable linoleate 9S-lipoxygenase 5; AltName: Full=Leaf lipoxygenase [Solanum tuberosum],Q43191,Cytoplasm, Plant lipoxygenases may be involved in a number of diverse aspects of plant physiology including growth and development  pest resistance  and senescence or responses to wounding. May contribute to cell death during the hypersensitive response (HR) by the massive production of free fatty acid hydroperoxides. Catalyzes the hydroperoxidation of lipids containing a cis cis-1 4-pentadiene structure, Fatty acid biosynthesis,978800,3200500,1856900,,,
PGSC0003DMP400055320 PGSC0003DMT400081904 Protein,RecName: Full=Enoyl-[acyl-carrier-protein] reductase [NADH]; chloroplastic; Short=ENR; AltName: Full=NADH-dependent enoyl-ACP reductase 1; AltName: Full=Protein MOSAIC DEATH 1; Flags: Precursor [Arabidopsis thaliana],Q9SLA8,Plastid  chloroplast, Catalyzes the NAD-dependent reduction of a carbon-carbon double bond in an enoyl moiety that is covalently linked to an acyl carrier protein (ACP). Catalyzes the last reduction step in the de novo synthesis cycle of fatty acids. Involved in the elongation cycle of fatty acids which are used in lipid metabolism. Required for normal plant growth, Fatty acid biosynthesis,1670300,2588000,1754700,,,
PGSC0003DMP400000071 PGSC0003DMT400000089 Protein,RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; chloroplastic; Short=ACCase subunit alpha; Short=Acetyl-CoA carboxylase carboxyltransferase subunit alpha; Flags: Precursor [Arabidopsis thaliana],Q9LD43,Plastid  chloroplast inner membrane, Component of the acetyl coenzyme A carboxylase (ACC) complex. First  biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA (By similarity), Fatty acid biosynthesis,495390,389560,836190,,,
PGSC0003DMP400051586 PGSC0003DMT400076175 Protein,RecName: Full=3-ketoacyl-CoA thiolase 1; peroxisomal; AltName: Full=Acetyl-CoA acyltransferase 1; AltName: Full=Beta-ketothiolase 1; AltName: Full=Peroxisomal 3-oxoacyl-CoA thiolase 1; Flags: Precursor [Arabidopsis thaliana],Q8LF48,Peroxisome, Involved in fatty-acid beta-oxidation prior to gluconeogenesis during germination and subsequent seedling growth. Implicated in jasmonic acid (JA) biosynthesis (By similarity), Fatty acid biosynthesis,1251400,206340,772050,,,
PGSC0003DMP400002125 PGSC0003DMT400002934 Protein,RecName: Full=Allene oxide synthase 2; chloroplastic; Short=LeAOS2; AltName: Full=Cytochrome P450 74A; Flags: Precursor [Solanum lycopersicum],Q9LLB0,Plastid  chloroplast inner membrane, Cytochrome P450 of the CYP74A subfamily involved in the biosynthesis of jasmonic acid from lipoxygenase-derived hydroperoxides of free fatty acids. Catalyzes the synthesis of unstable allene oxide  which is further converted spontaneously by hydrolysis or cyclization. Metabolizes 13- but not 9-hydroperoxides of linoleic and linolenic acids. Can use 15S-hydroperoxy-11(Z) 13(E) 17(Z)-eicosatrienoic acid (15-HPET) and 13S-hydroperoxy-9(Z) 11(E) 15(Z)-octadecatrienoic acid (13-HPOT) as substrates  but only 50% activity with 13S-hydroperoxy-9(Z) 11(E)-octadecadienoic acid (13-HPOD), Fatty acid biosynthesis,122720,540060,372450,,,
PGSC0003DMP400069010 PGSC0003DMT400097335 Protein,RecName: Full=12-oxophytodienoate reductase 1; AltName: Full=12-oxophytodienoate-10;11-reductase 1; Short=OPDA-reductase 1; AltName: Full=LeOPR1 [Solanum lycopersicum],Q9XG54,Cytoplasm, Specifically cleaves olefinic bonds in alpha beta-unsaturated carbonyls and may be involved in detoxification or modification of these reactive compounds. May be involved in the biosynthesis or metabolism of oxylipin signaling molecules. In vitro  reduces 9R 13R-12-oxophyodienoic acid (9R 13R-OPDA) to 9R 13R-OPC-8:0  but not 9S 13S-OPDA  the natural precursor of jasmonic acid. Also reduces N-ethylmaleimide and maleic acid, Fatty acid biosynthesis,0,380090,185280,,,
PGSC0003DMP400028549 PGSC0003DMT400042118 Protein,RecName: Full=Stearoyl-[acyl-carrier-protein] 9-desaturase; chloroplastic; Short=Stearoyl-ACP desaturase; AltName: Full=Acyl-[acyl-carrier-protein] desaturase; AltName: Full=Delta(9) stearoyl-acyl carrier protein desaturase; Flags: Precursor [Ricinus communis],P22337,Plastid  chloroplast, Converts stearoyl-ACP to oleoyl-ACP by introduction of a cis double bond between carbons 9 and 10 of the acyl chain, Fatty acid biosynthesis,334110,90944,0,,,
PGSC0003DMP400030413 PGSC0003DMT400044860 Protein,RecName: Full=Long chain acyl-CoA synthetase 8 [Arabidopsis thaliana],Q9SJD4,Subcellular location information not found., Activation of long-chain fatty acids for both synthesis of cellular lipids  and degradation via beta-oxidation. Preferentially uses palmitate  palmitoleate  oleate and linoleate, Fatty acid metabolism,1059200,573510,2447100,,,
PGSC0003DMP400008566 PGSC0003DMT400012322 Protein,RecName: Full=Peroxisomal acyl-coenzyme A oxidase 1; Short=AOX 1; AltName: Full=Long-chain acyl-CoA oxidase; Short=AtCX1 [Arabidopsis thaliana],O65202,Peroxisome, Catalyzes the desaturation of both long- and medium-chain acyl-CoAs to 2-trans-enoyl-CoAs. Most active with C14-CoA. Activity on long-chain mono-unsaturated substrates is 40% higher than with the corresponding saturated substrates. Seems to be an important factor in the general metabolism of root tips. May be involved in the biosynthesis of jasmonic acid, Fatty acid metabolism,262070,243590,1052200,,,
PGSC0003DMP400008192 PGSC0003DMT400011792 Protein,RecName: Full=Glyoxysomal fatty acid beta-oxidation multifunctional protein MFP-a; Includes: RecName: Full=Enoyl-CoA hydratase/3-2-trans-enoyl-CoA isomerase/3-hydroxybutyryl-CoA epimerase; Includes: RecName: Full=3-hydroxyacyl-CoA dehydrogenase [Brassica napus],O49809,Glyoxysome, Function information not found., Fatty acid metabolism,0,143010,174420,,,
