RecName: Full=Serine carboxypeptidase-like 18; Flags: Precursor [Arabidopsis thaliana],Q9C7Z9,Secreted,,,,,,,
RecName: Full=Alpha-mannosidase 2; AltName: Full=Golgi alpha-mannosidase II; Short=AMan II; Short=AtGMII; Short=Man II; AltName: Full=Protein hybrid glycosylation 1 [Arabidopsis thaliana],Q9LFR0,Golgi apparatus membrane,,,,,,,
RecName: Full=S-formylglutathione hydrolase; Short=AtSFGH; AltName: Full=Esterase D [Arabidopsis thaliana],Q8LAS8,Subcellular location information not found.,,,,,,,
RecName: Full=Peroxidase 64; Short=Atperox P64; AltName: Full=ATP17a; AltName: Full=PRXR4; Flags: Precursor [Arabidopsis thaliana],Q43872,Secreted,,,,,,,
RecName: Full=Protein disulfide isomerase-like 1-3; Short=AtPDIL1-3; AltName: Full=Protein disulfide isomerase 1; Short=AtPDI1; AltName: Full=Protein disulfide isomerase-like 2-1; Short=AtPDIL2-1; Flags: Precursor [Arabidopsis thaliana],Q8VX13,Endoplasmic reticulum lumen,,,,,,,
RecName: Full=Probable glucan 1;3-alpha-glucosidase; AltName: Full=Glucosidase II subunit alpha; AltName: Full=Protein PRIORITY IN SWEET LIFE 5; AltName: Full=Protein RADIAL SWELLING 3; Flags: Precursor [Arabidopsis thaliana],Q9FN05,Endoplasmic reticulum,,,,,,,
RecName: Full=Bifunctional L-3-cyanoalanine synthase/cysteine synthase 1; mitochondrial; Flags: Precursor [Solanum tuberosum],Q76MX2,Mitochondrion,,,,,,,
RecName: Full=Probable alpha-amylase 2; Short=AtAMY2; AltName: Full=1;4-alpha-D-glucan glucanohydrolase [Arabidopsis thaliana],Q8LFG1,Cytoplasm, cytosol,,,,,,
RecName: Full=DExH-box ATP-dependent RNA helicase DExH12; AltName: Full=BRR2 homolog A; Short=AtBRR2A; AltName: Full=Pre-mRNA-splicing helicase BRR2A; AltName: Full=Protein EMBRYO DEFECTIVE 1507 [Arabidopsis thaliana],Q9SYP1,Nucleus,,,,,,,
RecName: Full=Probable fructokinase-6; chloroplastic; Flags: Precursor [Arabidopsis thaliana],Q9C524,Plastid, chloroplast,,,,,,
RecName: Full=Glutathione transferase GST 23; AltName: Full=Glutathione transferase GST 36 [Zea mays],Q9FQA3,Subcellular location information not found.,,,,,,,
RecName: Full=Importin-4; Short=Imp4; AltName: Full=Importin-4b; Short=Imp4b; AltName: Full=Ran-binding protein 4; Short=RanBP4 [Homo sapiens],Q8TEX9,Cytoplasm,,,,,,,
RecName: Full=Phytochrome B [Solanum tuberosum],P34094,Subcellular location information not found.,,,,,,,
RecName: Full=RNA-binding KH domain-containing protein RCF3; AltName: Full=Protein ENHANCED STRESS RESPONSE 1; AltName: Full=Protein HIGH OSMOTIC STRESS GENE EXPRESSION 5; AltName: Full=Protein REGULATOR OF CBF GENE EXPRESSION 3; AltName: Full=Protein SHINY 1 [Arabidopsis thaliana],Q8W4B1,Nucleus,,,,,,,
RecName: Full=Carbamoyl phosphate synthase arginine-specific large chain; chloroplastic; Short=CPS; Short=CPSase; AltName: Full=Ammonium-dependent carbamoyl phosphate synthetase; AltName: Full=Arginine-specific carbamoyl phosphate synthetase; ammonia chain; AltName: Full=Glutamine-dependent carbamoyl phosphate synthetase; AltName: Full=Protein VENOSA 3; Flags: Precursor [Arabidopsis thaliana],Q42601,Plastid, chloroplast,,,,,,
RecName: Full=ABC transporter E family member 2; Short=ABC transporter ABCE.2; Short=AtABCE2; AltName: Full=RNase L inhibitor-like protein 2; Short=AtRLI2; Short=AthaRLI2 [Arabidopsis thaliana],Q8LPJ4,Membrane,,,,,,,
RecName: Full=14-3-3-like protein 16R [Solanum tuberosum],P93784,Subcellular location information not found.,,,,,,,
RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8; AltName: Full=eIF3 p110; AltName: Full=p105 [Arabidopsis thaliana],O49160,Cytoplasm,,,,,,,
RecName: Full=Mitochondrial outer membrane protein porin of 36 kDa; AltName: Full=POM 36; AltName: Full=Voltage-dependent anion-selective channel protein; Short=VDAC [Solanum tuberosum],P42056,Mitochondrion outer membrane,,,,,,,
RecName: Full=Macro domain-containing protein VPA0103 [Vibrio parahaemolyticus RIMD 2210633],Q87JZ5,Subcellular location information not found.,,,,,,,
RecName: Full=Heat shock protein 90-6; mitochondrial; Short=AtHSP90.6; Short=AtHsp90-6; AltName: Full=Heat shock protein 89-1; Short=Hsp89-1; Flags: Precursor [Arabidopsis thaliana],F4JFN3,Mitochondrion,,,,,,,
RecName: Full=Ferredoxin--NADP reductase; root-type isozyme; chloroplastic; Short=FNR; Flags: Precursor [Nicotiana tabacum],O04397,Plastid, chloroplast,,,,,,
RecName: Full=Large ribosomal subunit protein uL3; AltName: Full=60S ribosomal protein L3 [Oryza sativa Japonica Group],P35684,Cytoplasm,,,,,,,
RecName: Full=RNA-binding KH domain-containing protein RCF3; AltName: Full=Protein ENHANCED STRESS RESPONSE 1; AltName: Full=Protein HIGH OSMOTIC STRESS GENE EXPRESSION 5; AltName: Full=Protein REGULATOR OF CBF GENE EXPRESSION 3; AltName: Full=Protein SHINY 1 [Arabidopsis thaliana],Q8W4B1,Nucleus,,,,,,,
RecName: Full=Vesicle-fusing ATPase; AltName: Full=N-ethylmaleimide-sensitive fusion protein; AltName: Full=Vesicular-fusion protein NSF [Arabidopsis thaliana],Q9M0Y8,Cytoplasm,,,,,,,
RecName: Full=Synaptotagmin-1; AltName: Full=NTMC2T1.1; AltName: Full=Synaptotagmin A [Arabidopsis thaliana],Q9SKR2,Cell membrane,,,,,,,
RecName: Full=Aconitate hydratase; cytoplasmic; Short=Aconitase; AltName: Full=Citrate hydro-lyase [Cucurbita maxima],P49608,Cytoplasm,,,,,,,
RecName: Full=Zeatin O-glucosyltransferase; AltName: Full=Trans-zeatin O-beta-D-glucosyltransferase [Phaseolus lunatus],Q9ZSK5,Subcellular location information not found.,,,,,,,
RecName: Full=Serine hydroxymethyltransferase 3; chloroplastic; Short=AtSHM3; Short=AtSHMT3; AltName: Full=Glycine hydroxymethyltransferase 3; AltName: Full=Serine methylase 3; Flags: Precursor [Arabidopsis thaliana],Q94JQ3,Plastid, chloroplast,,,,,,
RecName: Full=Heterogeneous nuclear ribonucleoprotein Q; Short=hnRNP Q; AltName: Full=Protein LHP1-INTERACTING FACTOR 2 [Arabidopsis thaliana],Q9ASP6,Nucleus,,,,,,,
RecName: Full=Abscisic-aldehyde oxidase; AltName: Full=Aldehyde oxidase 3; Short=AO-3; Short=AtAO-3; Short=AtAO4; AltName: Full=Indole-3-acetaldehyde oxidase; Short=IAA oxidase [Arabidopsis thaliana],Q7G9P4,Cytoplasm,,,,,,,
RecName: Full=Multiple C2 domain and transmembrane region protein 7 [Arabidopsis thaliana],Q84TJ7,Membrane,,,,,,,
RecName: Full=Protein argonaute 4; Short=AtAGO4; AltName: Full=Protein OVEREXPRESSOR OF CATIONIC PEROXIDASE 11 [Arabidopsis thaliana],Q9ZVD5,Nucleus, nucleolus,,,,,,
RecName: Full=Phosphoenolpyruvate carboxylase; Short=PEPC; Short=PEPCase [Nicotiana tabacum],P27154,Cytoplasm,,,,,,,
RecName: Full=Beta-hexosaminidase 3; AltName: Full=Beta-GlcNAcase 3; AltName: Full=Beta-N-acetylhexosaminidase 3; AltName: Full=Beta-hexosaminidase 1; Short=AtHEX1; AltName: Full=N-acetyl-beta-glucosaminidase 3; Flags: Precursor [Arabidopsis thaliana],Q8L7S6,Cell membrane,,,,,,,
RecName: Full=Golgin candidate 6; Short=AtGC6; AltName: Full=Protein MAIGO 4 [Arabidopsis thaliana],B0F9L4,Golgi apparatus,,,,,,,
RecName: Full=RuBisCO large subunit-binding protein subunit beta; chloroplastic; AltName: Full=60 kDa chaperonin subunit beta; AltName: Full=CPN-60 beta; Flags: Precursor [Pisum sativum],P08927,Plastid, chloroplast,,,,,,
RecName: Full=Cytochrome b561 and DOMON domain-containing protein At3g25290; AltName: Full=Protein b561A.tha3; Flags: Precursor [Arabidopsis thaliana],Q9LSE7,Membrane,,,,,,,
RecName: Full=Signal peptidase complex subunit 2; AltName: Full=Microsomal signal peptidase 25 kDa subunit; Short=SPase 25 kDa subunit [Arabidopsis thaliana],P58684,Endoplasmic reticulum membrane,,,,,,,
RecName: Full=Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha; Short=PFP; AltName: Full=6-phosphofructokinase; pyrophosphate dependent; AltName: Full=PPi-PFK; AltName: Full=Pyrophosphate-dependent 6-phosphofructose-1-kinase [Solanum tuberosum],P21342,Cytoplasm,,,,,,,
RecName: Full=RNA-dependent RNA polymerase 1; Short=AtRDRP1; AltName: Full=RNA-directed RNA polymerase 1 [Arabidopsis thaliana],Q9LQV2,Subcellular location information not found.,,,,,,,
RecName: Full=Universal stress protein PHOS32; AltName: Full=Phosphorylated protein of 32 kDa; Short=AtPHOS32; Flags: Precursor [Arabidopsis thaliana],Q8VYN9,Plastid, chloroplast,,,,,,
RecName: Full=GTP-binding protein SAR2 [Solanum lycopersicum],P52884,Endoplasmic reticulum,,,,,,,
RecName: Full=Selenocysteine methyltransferase; Short=SECYS-MT; Short=SECYS-methyltransferase [Astragalus bisulcatus],P56707,Subcellular location information not found.,,,,,,,
RecName: Full=Coatomer subunit gamma; AltName: Full=Gamma-coat protein; Short=Gamma-COP [Arabidopsis thaliana],Q0WW26,Cytoplasm,,,,,,,
RecName: Full=Alpha-xylosidase 1; Flags: Precursor [Arabidopsis thaliana],Q9S7Y7,Secreted, cell wall,,,,,,
RecName: Full=Protein transport protein SEC24 A; Short=AtSec24A; AltName: Full=Protein G92/ENDOPLASMIC RETICULUM MORPHOLOGY 2 [Arabidopsis thaliana],Q9SFU0,Cytoplasmic vesicle, COPII-coated vesicle membrane,,,,,,
RecName: Full=Plastidial pyruvate kinase 2; Short=PKp2; AltName: Full=Plastidial pyruvate kinase 1; Short=PKP1; AltName: Full=Pyruvate kinase III; AltName: Full=Pyruvate kinase isozyme B1; chloroplastic; Short=PKP-BETA1; Short=Plastidic pyruvate kinase beta subunit 1; Flags: Precursor [Arabidopsis thaliana],Q9FLW9,Plastid, chloroplast stroma,,,,,,
RecName: Full=eIF5-mimic protein 1; AltName: Full=Basic leucine zipper and W2 domain-containing protein 2 [Gallus gallus],Q5ZL42,Cytoplasm,,,,,,,
RecName: Full=Asparagine--tRNA ligase; cytoplasmic 1; AltName: Full=Asparaginyl-tRNA synthetase 1; Short=AsnRS 1; AltName: Full=Protein EMBRYO DEFECTIVE 2755 [Arabidopsis thaliana],Q9SW96,Cytoplasm, cytosol,,,,,,
RecName: Full=ABC transporter F family member 1; Short=ABC transporter ABCF.1; Short=AtABCF1; AltName: Full=GCN20-type ATP-binding cassette protein GCN1 [Arabidopsis thaliana],Q9FJH6,Subcellular location information not found.,,,,,,,
RecName: Full=Pre-mRNA-processing-splicing factor 8A; AltName: Full=PRP8 homolog A; Short=AtPRP8A; AltName: Full=Protein ABNORMAL SUSPENSOR 2; AltName: Full=Protein EMBRYO DEFECTIVE 14; AltName: Full=Protein EMBRYO DEFECTIVE 177; AltName: Full=Protein EMBRYO DEFECTIVE 33; AltName: Full=Protein SUPPRESSOR OF OVEREXPRESSED FCA 81 [Arabidopsis thaliana],Q9SSD2,Nucleus,,,,,,,
RecName: Full=Acetyl-CoA acetyltransferase 2; AltName: Full=Acetoacetyl-CoA thiolase 2; Short=Thiolase 2; AltName: Full=Protein EMBRYO DEFECTIVE 1276 [Arabidopsis thaliana],Q8S4Y1,Cytoplasm,,,,,,,
RecName: Full=V-type proton ATPase subunit H; Short=V-ATPase subunit H; AltName: Full=Vacuolar H(+)-ATPase subunit H; AltName: Full=Vacuolar proton pump subunit H [Arabidopsis thaliana],Q9LX65,Vacuole membrane,,,,,,,
RecName: Full=Autophagy-related protein 18a; Short=AtATG18a; AltName: Full=Protein PEROXISOME UNUSUAL POSITIONING 2 [Arabidopsis thaliana],Q93VB2,Cytoplasm,,,,,,,
RecName: Full=Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A; Short=PNGase A; AltName: Full=Glycopeptide N-glycosidase; AltName: Full=N-glycanase; Contains: RecName: Full=Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A light chain; AltName: Full=PNGase A small chain; AltName: Full=PNGase A subunit B; Contains: RecName: Full=Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A heavy chain; AltName: Full=PNGase A large chain; Short=PNGase A subunit A [Prunus dulcis],P81898,Subcellular location information not found.,,,,,,,
RecName: Full=Ubiquitin-activating enzyme E1 1; Short=AtUBA1; AltName: Full=Protein MODIFIER OF SNC1 5 [Arabidopsis thaliana],P93028,Subcellular location information not found.,,,,,,,
RecName: Full=Isoleucine--tRNA ligase; cytoplasmic; AltName: Full=Isoleucyl-tRNA synthetase; Short=IleRS [Arabidopsis thaliana],F4JLM5,Cytoplasm, cytosol,,,,,,
RecName: Full=Proteinase inhibitor type-2 P303.51; AltName: Full=Proteinase inhibitor type II P303.51; Flags: Precursor [Solanum tuberosum],Q41488,Subcellular location information not found.,,,,,,,
NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400,,,,,,
RecName: Full=Large ribosomal subunit protein eL8y; AltName: Full=60S ribosomal protein L7a-2 [Arabidopsis thaliana],Q9LZH9,Subcellular location information not found.,,,,,,,
NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400,,,,,,
RecName: Full=Mitochondrial outer membrane protein porin 2; AltName: Full=Voltage-dependent anion-selective channel protein 2; Short=AtVDAC2; Short=VDAC-2 [Arabidopsis thaliana],Q9FJX3,Mitochondrion outer membrane,,,,,,,
RecName: Full=Glycine cleavage system H protein 2; mitochondrial; Flags: Precursor [Arabidopsis thaliana],O82179,Mitochondrion,,,,,,,
RecName: Full=Prefoldin subunit 4; AltName: Full=ABI3-interacting protein 3; AltName: Full=Gene involved in microtubule biogenesis 3 [Arabidopsis thaliana],Q9M4B5,Cytoplasm,,,,,,,
RecName: Full=Glycine-rich RNA-binding protein 3; mitochondrial; Short=AtGR-RBP3; AltName: Full=AtRBG3; AltName: Full=Mitochondrial RNA-binding protein 2a; Short=At-mRBP2a; AltName: Full=Organelle RRM domain-containing protein 3; Flags: Precursor [Arabidopsis thaliana],Q9FNR1,Mitochondrion,,,,,,,
NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400,,,,,,
NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400,,,,,,
RecName: Full=Histone H2A.1; AltName: Full=LeH2A-1 [Solanum lycopersicum],P25469,Nucleus,,,,,,,
RecName: Full=2-C-methyl-D-erythritol 2;4-cyclodiphosphate synthase; Short=MECDP-synthase; Short=MECPP-synthase; Short=MECPS [Marinobacter nauticus VT8],A1TZ51,Subcellular location information not found.,,,,,,,
NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400,,,,,,
RecName: Full=Dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex; chloroplastic; AltName: Full=Dihydrolipoamide S-acetyltransferase component 4 of pyruvate dehydrogenase complex; AltName: Full=Pyruvate dehydrogenase complex component E2 4; Short=PDC-E2 4; Short=PDCE2 4; Short=plE2; Flags: Precursor [Arabidopsis thaliana],Q9SQI8,Plastid, chloroplast stroma,,,,,,
RecName: Full=28 kDa heat- and acid-stable phosphoprotein; AltName: Full=PDGF-associated protein; Short=PAP; AltName: Full=PDGFA-associated protein 1; Short=PAP1 [Homo sapiens],Q13442,Subcellular location information not found.,,,,,,,
RecName: Full=Histone deacetylase complex subunit SAP18; AltName: Full=18 kDa Sin3-associated polypeptide [Arabidopsis thaliana],O64644,Subcellular location information not found.,,,,,,,
RecName: Full=Huntingtin-interacting protein K; AltName: Full=Huntingtin yeast partner K [Macaca fascicularis] >sp|Q9CR41.3| RecName: Full=Huntingtin-interacting protein K; AltName: Full=Huntingtin yeast partner K [Mus musculus] >sp|Q9NX55.3| RecName: Full=Huntingtin-interacting protein K; AltName: Full=Huntingtin yeast partner K [Homo sapiens],Q2PFU1,Nucleus,,,,,,,
RecName: Full=ATP synthase protein MI25; AltName: Full=ORF 25 [Nicotiana tabacum],P09003,Mitochondrion membrane,,,,,,,
RecName: Full=Translocator protein homolog; Short=AtTSPO [Arabidopsis thaliana],O82245,Endoplasmic reticulum membrane,,,,,,,
RecName: Full=Nucleoside diphosphate kinase IV; chloroplastic/mitochondrial; Short=NDK IV; Short=NDP kinase IV; Short=NDPK IV; AltName: Full=Nucleoside diphosphate kinase 4; Flags: Precursor [Arabidopsis thaliana],Q8LAH8,Plastid, chloroplast thylakoid lumen,,,,,,
RecName: Full=Gamma-glutamyl hydrolase 2; Short=AtGGH2; AltName: Full=Conjugase; AltName: Full=GH; AltName: Full=Gamma-Glu-X carboxypeptidase; Flags: Precursor [Arabidopsis thaliana],O65355,Vacuole,,,,,,,
RecName: Full=Protein SPIRAL1-like 1 [Arabidopsis thaliana],B3H4F1,Subcellular location information not found.,,,,,,,
RecName: Full=Protein SIEVE ELEMENT OCCLUSION B; Short=AtSEOb; AltName: Full=Protein SIEVE ELEMENT OCCLUSION-RELATED 1; Short=AtSEOR1 [Arabidopsis thaliana],Q9SS87,Subcellular location information not found.,,,,,,,
RecName: Full=Proliferating cell nuclear antigen; Short=PCNA [Nicotiana tabacum],O82797,Nucleus,,,,,,,
RecName: Full=Calmodulin; Short=CaM [Solanum lycopersicum],P27161,Subcellular location information not found.,,,,,,,
RecName: Full=Beta-galactosidase 9; Short=Lactase 9; Flags: Precursor [Arabidopsis thaliana],Q9SCV3,Secreted, extracellular space,,,,,,
RecName: Full=Serine/arginine-rich splicing factor SR30; Short=At-SR30; Short=At-SRp30; Short=AtSR30; AltName: Full=SF2/ASF-like splicing modulator Srp30; AltName: Full=Serine-arginine rich RNA binding protein 30 [Arabidopsis thaliana],Q9XFR5,Nucleus speckle,,,,,,,
RecName: Full=Protein BOBBER 1 [Arabidopsis thaliana],Q9LV09,Cytoplasm,,,,,,,
RecName: Full=Uncharacterized protein At2g37660; chloroplastic; Flags: Precursor [Arabidopsis thaliana],O80934,Plastid, chloroplast,,,,,,
RecName: Full=Farnesyl pyrophosphate synthase; Short=FPP synthase; Short=PgFPS; AltName: Full=(2E;6E)-farnesyl diphosphate synthase; AltName: Full=Dimethylallyltranstransferase; AltName: Full=Farnesyl diphosphate synthase; AltName: Full=Geranyltranstransferase [Panax ginseng],Q4JHN6,Cytoplasm,,,,,,,
RecName: Full=Mitogen-activated protein kinase kinase 4; Short=AtMKK4; Short=MAP kinase kinase 4 [Arabidopsis thaliana],O80397,Cytoplasm,,,,,,,
RecName: Full=Phospholipase D alpha 1; Short=PLD alpha 1; AltName: Full=Choline phosphatase 1; AltName: Full=Phosphatidylcholine-hydrolyzing phospholipase D 1 [Nicotiana tabacum],P93400,Subcellular location information not found.,,,,,,,
RecName: Full=Ubiquitin-conjugating enzyme 15; AltName: Full=E2 ubiquitin-conjugating enzyme 15; AltName: Full=PM42; AltName: Full=Ubiquitin carrier protein; AltName: Full=Ubiquitin-conjugating enzyme E2-18 kDa 15; AltName: Full=Ubiquitin-protein ligase [Arabidopsis thaliana],P42743,Subcellular location information not found.,,,,,,,
RecName: Full=Stomatin-like protein 2; mitochondrial; Short=SLP-2; AltName: Full=EPB72-like protein 2; AltName: Full=Paraprotein target 7; Short=Paratarg-7; Flags: Precursor [Homo sapiens],Q9UJZ1,Cell membrane,,,,,,,
RecName: Full=Stearoyl-[acyl-carrier-protein] 9-desaturase; chloroplastic; Short=Stearoyl-ACP desaturase; AltName: Full=Acyl-[acyl-carrier-protein] desaturase; AltName: Full=Delta(9) stearoyl-acyl carrier protein desaturase; Flags: Precursor [Ricinus communis],P22337,Plastid, chloroplast,,,,,,
RecName: Full=Porphobilinogen deaminase; chloroplastic; Short=PBG; AltName: Full=Hydroxymethylbilane synthase; Short=HMBS; AltName: Full=Pre-uroporphyrinogen synthase; Flags: Precursor [Pisum sativum],Q43082,Plastid, chloroplast,,,,,,
RecName: Full=Ribokinase; Short=AtRBSK; Short=RK; Flags: Precursor [Arabidopsis thaliana],A1A6H3,Plastid, chloroplast stroma,,,,,,
RecName: Full=Redox-sensing transcriptional repressor Rex 2 [Enterococcus faecalis V583],Q82ZW4,Cytoplasm,,,,,,,
RecName: Full=Glutamate dehydrogenase; Short=GDH; AltName: Full=Legdh1 [Solanum lycopersicum],P93541,Mitochondrion matrix,,,,,,,
RecName: Full=Soluble inorganic pyrophosphatase 6; chloroplastic; AltName: Full=Inorganic pyrophosphatase 6; AltName: Full=Pyrophosphate phospho-hydrolase 6; Short=PPase 6; Flags: Precursor [Arabidopsis thaliana],Q9LXC9,Plastid, chloroplast stroma,,,,,,
RecName: Full=Peroxisomal membrane protein PEX14; AltName: Full=Peroxin-14; Short=AtPEX14; AltName: Full=Peroxisome biogenesis protein 14; AltName: Full=Pex14p; AltName: Full=Protein PEROXISOME DEFECTIVE 2 [Arabidopsis thaliana],Q9FXT6,Peroxisome membrane,,,,,,,
RecName: Full=Ubiquitin recognition factor in ER-associated degradation protein 1; AltName: Full=Ubiquitin fusion degradation protein 1; Short=UB fusion protein 1 [Homo sapiens],Q92890,Nucleus,,,,,,,
RecName: Full=Exocyst complex component SEC10a; Short=AtSec10a; AltName: Full=Exocyst complex component 5 [Arabidopsis thaliana],X5JA13,Cytoplasm, cytosol,,,,,,
RecName: Full=ATPase GET3A; Short=AtGET3A; AltName: Full=Arsenical pump-driving ATPase; AltName: Full=Arsenite-stimulated ATPase; AltName: Full=Guided entry of tail-anchored proteins 3 homolog A [Arabidopsis thaliana],Q949M9,Cytoplasm, cytosol,,,,,,
RecName: Full=Dipeptidyl peptidase family member 6 [Caenorhabditis elegans],P34422,Cell membrane,,,,,,,
RecName: Full=Protein DNA-DAMAGE INDUCIBLE 1 [Arabidopsis thaliana],Q1EBV4,Cytoplasm, cytosol,,,,,,
